id_ubigeo,ubigeo_reniec,departamento,provincia,distrito,latitud,longitud
347,040110,AREQUIPA,AREQUIPA,POCSI,-16.5178,-71.3897
348,040111,AREQUIPA,AREQUIPA,POLOBAYA,-16.5658,-71.3683
349,040112,AREQUIPA,AREQUIPA,QUEQUEÑA,-16.5572,-71.4514
350,040113,AREQUIPA,AREQUIPA,SABANDIA,-16.4569,-71.4947
351,040114,AREQUIPA,AREQUIPA,SACHACA,-16.4244,-71.5664
352,040115,AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,-16.3461,-72.1283
353,040116,AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,-16.1836,-71.0619
354,040117,AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,-16.3208,-72.0989
355,040118,AREQUIPA,AREQUIPA,SANTA RITA DE SIGUAS,-16.4936,-72.0947
356,040119,AREQUIPA,AREQUIPA,SOCABAYA,-16.4675,-71.5286
357,040120,AREQUIPA,AREQUIPA,TIABAYA,-16.4494,-71.5917
358,040121,AREQUIPA,AREQUIPA,UCHUMAYO,-16.4253,-71.6725
359,040122,AREQUIPA,AREQUIPA,VITOR,-16.4658,-71.9358
360,040123,AREQUIPA,AREQUIPA,YANAHUARA,-16.3819,-71.5364
361,040124,AREQUIPA,AREQUIPA,YARABAMBA,-16.5467,-71.4756
362,040125,AREQUIPA,AREQUIPA,YURA,-16.2469,-71.7064
363,040129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,-16.4267,-71.5239
364,040301,AREQUIPA,CAMANA,CAMANA,-16.6247,-72.7114
365,040302,AREQUIPA,CAMANA,JOSE MARIA QUIMPER,-16.6019,-72.7272
366,040303,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,-16.0314,-73.1744
367,040304,AREQUIPA,CAMANA,MARISCAL CACERES,-16.6197,-72.7361
368,040305,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,-16.5731,-72.7158
369,040306,AREQUIPA,CAMANA,OCOÑA,-16.4317,-73.105
370,040307,AREQUIPA,CAMANA,QUILCA,-16.7169,-72.4256
371,040308,AREQUIPA,CAMANA,SAMUEL PASTOR,-16.6136,-72.6992
372,040401,AREQUIPA,CARAVELI,CARAVELI,-15.7725,-73.3658
373,040402,AREQUIPA,CARAVELI,ACARI,-15.4356,-74.6164
374,040403,AREQUIPA,CARAVELI,ATICO,-16.2083,-73.6236
375,040404,AREQUIPA,CARAVELI,ATIQUIPA,-15.7961,-74.3636
376,040405,AREQUIPA,CARAVELI,BELLA UNION,-15.4506,-74.6583
377,040406,AREQUIPA,CARAVELI,CAHUACHO,-15.5028,-73.4797
378,040407,AREQUIPA,CARAVELI,CHALA,-15.8656,-74.2475
379,040408,AREQUIPA,CARAVELI,CHAPARRA,-15.8053,-73.9669
380,040409,AREQUIPA,CARAVELI,HUANUHUANU,-15.6589,-74.0914
381,040410,AREQUIPA,CARAVELI,JAQUI,-15.4792,-74.4436
382,040411,AREQUIPA,CARAVELI,LOMAS,-15.5697,-74.8514
383,040412,AREQUIPA,CARAVELI,QUICACHA,-15.625,-73.7983
384,040413,AREQUIPA,CARAVELI,YAUCA,-15.6619,-74.5272
385,040501,AREQUIPA,CASTILLA,APLAO,-16.0761,-72.4922
386,040502,AREQUIPA,CASTILLA,ANDAGUA,-15.4989,-72.3561
387,040503,AREQUIPA,CASTILLA,AYO,-15.6828,-72.2719
388,040504,AREQUIPA,CASTILLA,CHACHAS,-15.5014,-72.2706
389,040505,AREQUIPA,CASTILLA,CHILCAYMARCA,-15.2861,-72.3767
390,040506,AREQUIPA,CASTILLA,CHOCO,-15.5767,-72.1289
391,040507,AREQUIPA,CASTILLA,HUANCARQUI,-16.0961,-72.4722
392,040508,AREQUIPA,CASTILLA,MACHAGUAY,-15.6503,-72.5061
393,040509,AREQUIPA,CASTILLA,ORCOPAMPA,-15.2625,-72.3419
394,040510,AREQUIPA,CASTILLA,PAMPACOLCA,-15.7133,-72.5739
395,040511,AREQUIPA,CASTILLA,TIPAN,-15.7231,-72.5019
396,040513,AREQUIPA,CASTILLA,UÑON,-15.7286,-72.4322
397,040512,AREQUIPA,CASTILLA,URACA,-16.2239,-72.4697
398,040514,AREQUIPA,CASTILLA,VIRACO,-15.6583,-72.525
399,040201,AREQUIPA,CAYLLOMA,CHIVAY,-15.6403,-71.6036
400,040202,AREQUIPA,CAYLLOMA,ACHOMA,-15.66,-71.7036
401,040203,AREQUIPA,CAYLLOMA,CABANACONDE,-15.62,-71.9819
402,040205,AREQUIPA,CAYLLOMA,CALLALLI,-15.5064,-71.4447
403,040204,AREQUIPA,CAYLLOMA,CAYLLOMA,-15.1889,-71.7733
404,040206,AREQUIPA,CAYLLOMA,COPORAQUE,-15.6272,-71.6461
405,040207,AREQUIPA,CAYLLOMA,HUAMBO,-15.7294,-72.1097
406,040208,AREQUIPA,CAYLLOMA,HUANCA,-16.0336,-71.8781
407,040209,AREQUIPA,CAYLLOMA,ICHUPAMPA,-15.65,-71.6867
408,040210,AREQUIPA,CAYLLOMA,LARI,-15.6183,-71.7725
409,040211,AREQUIPA,CAYLLOMA,LLUTA,-16.0156,-72.0139
410,040212,AREQUIPA,CAYLLOMA,MACA,-15.6414,-71.7683
411,040213,AREQUIPA,CAYLLOMA,MADRIGAL,-15.6083,-71.8075
412,040214,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,-15.8389,-71.0906
413,040215,AREQUIPA,CAYLLOMA,SIBAYO,-15.4861,-71.4569
414,040216,AREQUIPA,CAYLLOMA,TAPAY,-15.5775,-71.9397
415,040217,AREQUIPA,CAYLLOMA,TISCO,-15.3469,-71.4464
416,040218,AREQUIPA,CAYLLOMA,TUTI,-15.5331,-71.5531
417,040219,AREQUIPA,CAYLLOMA,YANQUE,-15.6483,-71.6608
418,040220,AREQUIPA,CAYLLOMA,MAJES,-16.3533,-72.2472
419,040601,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,-15.8394,-72.6517
420,040602,AREQUIPA,CONDESUYOS,ANDARAY,-15.7972,-72.8608
421,040603,AREQUIPA,CONDESUYOS,CAYARANI,-14.6719,-72.0219
422,040604,AREQUIPA,CONDESUYOS,CHICHAS,-15.5478,-72.9186
423,040605,AREQUIPA,CONDESUYOS,IRAY,-15.8536,-72.63
424,040608,AREQUIPA,CONDESUYOS,RIO GRANDE,-15.94,-73.1311
425,040606,AREQUIPA,CONDESUYOS,SALAMANCA,-15.5044,-72.8344
426,040607,AREQUIPA,CONDESUYOS,YANAQUIHUA,-15.7756,-72.8764
427,040701,AREQUIPA,ISLAY,MOLLENDO,-17.0292,-72.0164
428,040702,AREQUIPA,ISLAY,COCACHACRA,-17.0911,-71.7739
429,040703,AREQUIPA,ISLAY,DEAN VALDIVIA,-17.145,-71.8267
430,040704,AREQUIPA,ISLAY,ISLAY,-17.0008,-72.0975
431,040705,AREQUIPA,ISLAY,MEJIA,-17.1011,-71.9075
432,040706,AREQUIPA,ISLAY,PUNTA DE BOMBON,-17.1561,-71.7847
433,040801,AREQUIPA,LA UNION,COTAHUASI,-15.2128,-72.8894
434,040802,AREQUIPA,LA UNION,ALCA,-15.1342,-72.765
435,040803,AREQUIPA,LA UNION,CHARCANA,-15.2406,-73.0706
436,040804,AREQUIPA,LA UNION,HUAYNACOTAS,-15.1747,-72.8497
437,040805,AREQUIPA,LA UNION,PAMPAMARCA,-15.1825,-72.9053
438,040806,AREQUIPA,LA UNION,PUYCA,-15.0592,-72.6917
439,040807,AREQUIPA,LA UNION,QUECHUALLA,-15.2739,-73.0222
440,040808,AREQUIPA,LA UNION,SAYLA,-15.32,-73.2219
441,040809,AREQUIPA,LA UNION,TAURIA,-15.3542,-73.2325
442,040810,AREQUIPA,LA UNION,TOMEPAMPA,-15.1731,-72.8303
443,040811,AREQUIPA,LA UNION,TORO,-15.2644,-72.9283
444,050101,AYACUCHO,HUAMANGA,AYACUCHO,-13.1603,-74.2253
445,050111,AYACUCHO,HUAMANGA,ACOCRO,-13.2186,-74.0419
446,050102,AYACUCHO,HUAMANGA,ACOS VINCHOS,-13.1131,-74.1
447,050103,AYACUCHO,HUAMANGA,CARMEN ALTO,-13.1794,-74.2206
448,050104,AYACUCHO,HUAMANGA,CHIARA,-13.2728,-74.2058
449,050113,AYACUCHO,HUAMANGA,OCROS,-13.3906,-73.9156
450,050114,AYACUCHO,HUAMANGA,PACAYCASA,-13.0575,-74.2158
451,050105,AYACUCHO,HUAMANGA,QUINUA,-13.0492,-74.1392
452,050106,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,-13.1322,-74.3331
453,050107,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,-13.1667,-74.2236
454,050108,AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,-13.0856,-74.3933
455,050112,AYACUCHO,HUAMANGA,SOCOS,-13.215,-74.2894
456,050110,AYACUCHO,HUAMANGA,TAMBILLO,-13.1947,-74.1106
457,050109,AYACUCHO,HUAMANGA,VINCHOS,-13.2417,-74.3542
458,050115,AYACUCHO,HUAMANGA,JESUS NAZARENO,-13.1542,-74.2125
459,050116,AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES DORREGARAY,-13.1628,-74.2139
460,050201,AYACUCHO,CANGALLO,CANGALLO,-13.6292,-74.1439
461,050204,AYACUCHO,CANGALLO,CHUSCHI,-13.585,-74.3517
462,050206,AYACUCHO,CANGALLO,LOS MOROCHUCOS,-13.5575,-74.195
463,050211,AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,-13.6047,-74.2364
464,050207,AYACUCHO,CANGALLO,PARAS,-13.5525,-74.6278
465,050208,AYACUCHO,CANGALLO,TOTOS,-13.5675,-74.5228
466,050801,AYACUCHO,HUANCA SANCOS,SANCOS,-13.9197,-74.3342
467,050804,AYACUCHO,HUANCA SANCOS,CARAPO,-13.8375,-74.3156
468,050802,AYACUCHO,HUANCA SANCOS,SACSAMARCA,-13.9428,-74.3128
469,050803,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,-13.8439,-74.3722
470,050301,AYACUCHO,HUANTA,HUANTA,-12.9394,-74.2481
471,050302,AYACUCHO,HUANTA,AYAHUANCO,-12.5939,-74.3308
472,050303,AYACUCHO,HUANTA,HUAMANGUILLA,-13.0111,-74.1731
473,050304,AYACUCHO,HUANTA,IGUAIN,-12.9925,-74.2089
474,050305,AYACUCHO,HUANTA,LURICOCHA,-12.8997,-74.2736
475,050307,AYACUCHO,HUANTA,SANTILLANA,-12.7664,-74.2531
476,050308,AYACUCHO,HUANTA,SIVIA,-12.5119,-73.8589
477,050309,AYACUCHO,HUANTA,LLOCHEGUA,-12.41,-73.9064
478,050310,AYACUCHO,HUANTA,CANAYRE,-12.2822,-74.0231
479,050311,AYACUCHO,HUANTA,UCHURACCAY,-12.7614,-74.1456
480,050312,AYACUCHO,HUANTA,PUCACOLPA,-12.4206,-74.4892
481,050313,AYACUCHO,HUANTA,CHACA,-12.7842,-74.2058
482,050401,AYACUCHO,LA MAR,SAN MIGUEL,-13.0128,-73.9811
483,050402,AYACUCHO,LA MAR,ANCO,-13.0603,-73.7069
484,050403,AYACUCHO,LA MAR,AYNA,-12.6242,-73.7894
485,050404,AYACUCHO,LA MAR,CHILCAS,-13.1711,-73.9064
486,050405,AYACUCHO,LA MAR,CHUNGUI,-13.2222,-73.6217
487,050407,AYACUCHO,LA MAR,LUIS CARRANZA,-13.2289,-73.8944
488,050408,AYACUCHO,LA MAR,SANTA ROSA,-12.6878,-73.7358
489,050406,AYACUCHO,LA MAR,TAMBO,-12.9481,-74.0208
490,050409,AYACUCHO,LA MAR,SAMUGARI,-12.7683,-73.6556
491,050410,AYACUCHO,LA MAR,ANCHIHUAY,-12.8636,-73.5825
492,050411,AYACUCHO,LA MAR,ORONCCOY,-13.3808,-73.4361
493,050501,AYACUCHO,LUCANAS,PUQUIO,-14.6942,-74.1244
494,050502,AYACUCHO,LUCANAS,AUCARA,-14.2811,-73.9753
495,050503,AYACUCHO,LUCANAS,CABANA,-14.2883,-73.9672
496,050504,AYACUCHO,LUCANAS,CARMEN SALCEDO,-14.3878,-73.9619
497,050506,AYACUCHO,LUCANAS,CHAVIÑA,-14.9794,-73.8375
498,050508,AYACUCHO,LUCANAS,CHIPAO,-14.3658,-73.8761
499,050510,AYACUCHO,LUCANAS,HUAC-HUAS,-14.1317,-74.9422
500,050511,AYACUCHO,LUCANAS,LARAMATE,-14.2861,-74.8425
501,050512,AYACUCHO,LUCANAS,LEONCIO PRADO,-14.7289,-74.6703
502,050514,AYACUCHO,LUCANAS,LLAUTA,-14.2436,-74.9203
503,050513,AYACUCHO,LUCANAS,LUCANAS,-14.6225,-74.2331
504,050516,AYACUCHO,LUCANAS,OCAÑA,-14.3989,-74.8228
505,050517,AYACUCHO,LUCANAS,OTOCA,-14.49,-74.6867
506,050529,AYACUCHO,LUCANAS,SAISA,-14.9403,-74.4172
507,050532,AYACUCHO,LUCANAS,SAN CRISTOBAL,-14.7431,-74.2222
508,050521,AYACUCHO,LUCANAS,SAN JUAN,-14.6517,-74.1992
509,050522,AYACUCHO,LUCANAS,SAN PEDRO,-14.7669,-74.0978
510,050531,AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,-14.4119,-74.6514
511,050520,AYACUCHO,LUCANAS,SANCOS,-15.0628,-73.9522
512,050524,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,-14.2264,-73.9567
513,050525,AYACUCHO,LUCANAS,SANTA LUCIA,-14.9783,-74.5239
514,050601,AYACUCHO,PARINACOCHAS,CORACORA,-15.0169,-73.7814
515,050605,AYACUCHO,PARINACOCHAS,CHUMPI,-15.0944,-73.7481
516,050604,AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,-14.8072,-73.2822
517,050608,AYACUCHO,PARINACOCHAS,PACAPAUSA,-14.9503,-73.3678
518,050611,AYACUCHO,PARINACOCHAS,PULLO,-15.21,-73.8267
519,050612,AYACUCHO,PARINACOCHAS,PUYUSCA,-15.2469,-73.5694
520,050615,AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,-14.9969,-73.3511
521,050616,AYACUCHO,PARINACOCHAS,UPAHUACHO,-14.9072,-73.3975
522,051001,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,-15.2786,-73.3442
523,051002,AYACUCHO,PAUCAR DEL SARA SARA,COLTA,-15.1628,-73.2939
524,051003,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA,-15.2628,-73.2003
525,051004,AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,-15.185,-73.3492
526,051005,AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,-15.1497,-73.3417
527,051006,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,-15.18,-73.1853
528,051007,AYACUCHO,PAUCAR DEL SARA SARA,PARARCA,-15.2175,-73.4647
529,051008,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,-15.0567,-73.3222
530,051009,AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA,-15.225,-73.2267
531,051010,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA,-15.2453,-73.4531
532,051101,AYACUCHO,SUCRE,QUEROBAMBA,-14.0117,-73.8386
533,051102,AYACUCHO,SUCRE,BELEN,-13.8089,-73.7575
534,051103,AYACUCHO,SUCRE,CHALCOS,-13.8481,-73.7542
535,051110,AYACUCHO,SUCRE,CHILCAYOC,-13.8831,-73.7272
536,051109,AYACUCHO,SUCRE,HUACAÑA,-14.1722,-73.8864
537,051111,AYACUCHO,SUCRE,MORCOLLA,-14.1086,-73.8719
538,051105,AYACUCHO,SUCRE,PAICO,-14.0383,-73.6422
539,051107,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,-14.1686,-73.5728
540,051104,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,-13.9683,-73.7347
541,051106,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,-14.0444,-73.6375
542,051108,AYACUCHO,SUCRE,SORAS,-14.1144,-73.6044
543,050701,AYACUCHO,VICTOR FAJARDO,HUANCAPI,-13.7522,-74.0667
544,050702,AYACUCHO,VICTOR FAJARDO,ALCAMENCA,-13.6572,-74.1472
545,050703,AYACUCHO,VICTOR FAJARDO,APONGO,-14.0133,-73.9322
546,050715,AYACUCHO,VICTOR FAJARDO,ASQUIPATA,-14.0547,-73.9094
547,050704,AYACUCHO,VICTOR FAJARDO,CANARIA,-13.9231,-73.9047
548,050706,AYACUCHO,VICTOR FAJARDO,CAYARA,-13.7953,-73.9886
549,050707,AYACUCHO,VICTOR FAJARDO,COLCA,-13.7125,-74.0339
550,050709,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,-13.7292,-74.2722
551,050710,AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA,-13.7189,-74.1025
552,050708,AYACUCHO,VICTOR FAJARDO,HUAYA,-13.85,-73.9508
553,050713,AYACUCHO,VICTOR FAJARDO,SARHUA,-13.6728,-74.3203
554,050714,AYACUCHO,VICTOR FAJARDO,VILCANCHOS,-13.6114,-74.5325
555,050901,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,-13.6525,-73.9539
556,050903,AYACUCHO,VILCAS HUAMAN,ACCOMARCA,-13.8006,-73.9042
557,050904,AYACUCHO,VILCAS HUAMAN,CARHUANCA,-13.7425,-73.7872
558,050905,AYACUCHO,VILCAS HUAMAN,CONCEPCION,-13.5325,-73.8753
559,050906,AYACUCHO,VILCAS HUAMAN,HUAMBALPA,-13.7503,-73.9317
560,050908,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,-13.8528,-73.8772
561,050907,AYACUCHO,VILCAS HUAMAN,SAURAMA,-13.6956,-73.7594
562,050902,AYACUCHO,VILCAS HUAMAN,VISCHONGO,-13.5892,-73.9953
563,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,-7.1547,-78.5108
564,060102,CAJAMARCA,CAJAMARCA,ASUNCION,-7.3247,-78.5186
565,060104,CAJAMARCA,CAJAMARCA,CHETILLA,-7.1469,-78.6733
566,060103,CAJAMARCA,CAJAMARCA,COSPAN,-7.4272,-78.5422
567,060105,CAJAMARCA,CAJAMARCA,ENCAÑADA,-7.0869,-78.3444
568,060106,CAJAMARCA,CAJAMARCA,JESUS,-7.2486,-78.3792
569,060108,CAJAMARCA,CAJAMARCA,LLACANORA,-7.1936,-78.4267
570,060107,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,-7.1636,-78.4644
571,060109,CAJAMARCA,CAJAMARCA,MAGDALENA,-7.2508,-78.6597
572,060110,CAJAMARCA,CAJAMARCA,MATARA,-7.2547,-78.2597
573,060111,CAJAMARCA,CAJAMARCA,NAMORA,-7.2028,-78.3247
574,060112,CAJAMARCA,CAJAMARCA,SAN JUAN,-7.2917,-78.4975
575,060201,CAJAMARCA,CAJABAMBA,CAJABAMBA,-7.6231,-78.0461
576,060202,CAJAMARCA,CAJABAMBA,CACHACHI,-7.4489,-78.2689
577,060203,CAJAMARCA,CAJABAMBA,CONDEBAMBA,-7.5736,-78.0697
578,060205,CAJAMARCA,CAJABAMBA,SITACOCHA,-7.5194,-77.9694
579,060301,CAJAMARCA,CELENDIN,CELENDIN,-6.8669,-78.1431
580,060303,CAJAMARCA,CELENDIN,CHUMUCH,-6.6028,-78.2003
581,060302,CAJAMARCA,CELENDIN,CORTEGANA,-6.5131,-78.3289
582,060304,CAJAMARCA,CELENDIN,HUASMIN,-6.8375,-78.2447
583,060305,CAJAMARCA,CELENDIN,JORGE CHAVEZ,-6.9411,-78.0917
584,060306,CAJAMARCA,CELENDIN,JOSE GALVEZ,-6.9256,-78.1328
585,060307,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,-6.6503,-78.2325
586,060308,CAJAMARCA,CELENDIN,OXAMARCA,-7.0422,-78.0683
587,060309,CAJAMARCA,CELENDIN,SOROCHUCO,-6.9119,-78.2553
588,060310,CAJAMARCA,CELENDIN,SUCRE,-6.9428,-78.1353
589,060311,CAJAMARCA,CELENDIN,UTCO,-6.8964,-78.0633
590,060312,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,-6.7239,-78.2825
591,060601,CAJAMARCA,CHOTA,CHOTA,-6.5597,-78.6469
592,060602,CAJAMARCA,CHOTA,ANGUIA,-6.3419,-78.6053
593,060605,CAJAMARCA,CHOTA,CHADIN,-6.4714,-78.4194
594,060606,CAJAMARCA,CHOTA,CHIGUIRIP,-6.4283,-78.7214
595,060607,CAJAMARCA,CHOTA,CHIMBAN,-6.2517,-78.4789
596,060618,CAJAMARCA,CHOTA,CHOROPAMPA,-6.3711,-78.4119
597,060603,CAJAMARCA,CHOTA,COCHABAMBA,-6.4739,-78.8858
598,060604,CAJAMARCA,CHOTA,CONCHAN,-6.4447,-78.6558
599,060608,CAJAMARCA,CHOTA,HUAMBOS,-6.4528,-78.9611
600,060609,CAJAMARCA,CHOTA,LAJAS,-6.5606,-78.7347
601,060610,CAJAMARCA,CHOTA,LLAMA,-6.5144,-79.1203
602,060611,CAJAMARCA,CHOTA,MIRACOSTA,-6.4044,-79.2836
603,060612,CAJAMARCA,CHOTA,PACCHA,-6.4975,-78.4236
604,060613,CAJAMARCA,CHOTA,PION,-6.1778,-78.4825
605,060614,CAJAMARCA,CHOTA,QUEROCOTO,-6.3597,-79.0344
606,060617,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,-6.4242,-79.2422
607,060615,CAJAMARCA,CHOTA,TACABAMBA,-6.3928,-78.6114
608,060616,CAJAMARCA,CHOTA,TOCMOCHE,-6.4128,-79.3608
609,060619,CAJAMARCA,CHOTA,CHALAMARCA,-6.5031,-78.4797
610,060401,CAJAMARCA,CONTUMAZA,CONTUMAZA,-7.3667,-78.8053
611,060403,CAJAMARCA,CONTUMAZA,CHILETE,-7.2214,-78.8397
612,060406,CAJAMARCA,CONTUMAZA,CUPISNIQUE,-7.3489,-79.0297
613,060404,CAJAMARCA,CONTUMAZA,GUZMANGO,-7.3839,-78.8961
614,060405,CAJAMARCA,CONTUMAZA,SAN BENITO,-7.425,-78.9275
615,060409,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLEDO,-7.3444,-78.8367
616,060407,CAJAMARCA,CONTUMAZA,TANTARICA,-7.3006,-78.9331
617,060408,CAJAMARCA,CONTUMAZA,YONAN,-7.2531,-79.1311
618,060501,CAJAMARCA,CUTERVO,CUTERVO,-6.3772,-78.8181
619,060502,CAJAMARCA,CUTERVO,CALLAYUC,-6.1811,-78.9106
620,060504,CAJAMARCA,CUTERVO,CHOROS,-5.9,-78.6939
621,060503,CAJAMARCA,CUTERVO,CUJILLO,-6.1069,-78.5739
622,060505,CAJAMARCA,CUTERVO,LA RAMADA,-6.2533,-78.5756
623,060506,CAJAMARCA,CUTERVO,PIMPINGOS,-6.0619,-78.7586
624,060507,CAJAMARCA,CUTERVO,QUEROCOTILLO,-6.2736,-79.0378
625,060508,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,-6.2389,-78.7128
626,060509,CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,-6.1631,-78.5981
627,060510,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,-6.2939,-78.6036
628,060511,CAJAMARCA,CUTERVO,SANTA CRUZ,-6.095,-78.8528
629,060512,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,-6.2447,-78.8553
630,060513,CAJAMARCA,CUTERVO,SANTO TOMAS,-6.1514,-78.6819
631,060514,CAJAMARCA,CUTERVO,SOCOTA,-6.3153,-78.6994
632,060515,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,-6.0042,-78.6983
633,060701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.6797,-78.5189
634,060702,CAJAMARCA,HUALGAYOC,CHUGUR,-6.6708,-78.7383
635,060703,CAJAMARCA,HUALGAYOC,HUALGAYOC,-6.7647,-78.6081
636,060801,CAJAMARCA,JAEN,JAEN,-5.7089,-78.8092
637,060802,CAJAMARCA,JAEN,BELLAVISTA,-5.6678,-78.6772
638,060804,CAJAMARCA,JAEN,CHONTALI,-5.6461,-79.0883
639,060803,CAJAMARCA,JAEN,COLASAY,-5.9786,-79.0686
640,060812,CAJAMARCA,JAEN,HUABAL,-5.6125,-78.8997
641,060811,CAJAMARCA,JAEN,LAS PIRIAS,-5.6272,-78.8528
642,060805,CAJAMARCA,JAEN,POMAHUACA,-5.9314,-79.2294
643,060806,CAJAMARCA,JAEN,PUCARA,-6.0414,-79.1283
644,060807,CAJAMARCA,JAEN,SALLIQUE,-5.6581,-79.3153
645,060808,CAJAMARCA,JAEN,SAN FELIPE,-5.7703,-79.3139
646,060809,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,-5.465,-79.0178
647,060810,CAJAMARCA,JAEN,SANTA ROSA,-5.4342,-78.5667
648,061101,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,-5.1461,-79.0047
649,061102,CAJAMARCA,SAN IGNACIO,CHIRINOS,-5.3058,-78.8983
650,061103,CAJAMARCA,SAN IGNACIO,HUARANGO,-5.2722,-78.7758
651,061105,CAJAMARCA,SAN IGNACIO,LA COIPA,-5.3928,-78.9064
652,061104,CAJAMARCA,SAN IGNACIO,NAMBALLE,-5.0042,-79.0872
653,061106,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,-5.1031,-78.9142
654,061107,CAJAMARCA,SAN IGNACIO,TABACONAS,-5.3161,-79.2833
655,061201,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,-7.3358,-78.17
656,061207,CAJAMARCA,SAN MARCOS,CHANCAY,-7.3881,-78.1233
657,061205,CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,-7.4644,-78.13
658,061203,CAJAMARCA,SAN MARCOS,GREGORIO PITA,-7.2736,-78.16
659,061202,CAJAMARCA,SAN MARCOS,ICHOCAN,-7.3689,-78.1297
660,061204,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,-7.3494,-78.0478
661,061206,CAJAMARCA,SAN MARCOS,JOSE SABOGAL,-7.2511,-78.0367
662,061001,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,-7.0,-78.85
663,061013,CAJAMARCA,SAN MIGUEL,BOLIVAR,-6.9769,-79.1781
664,061002,CAJAMARCA,SAN MIGUEL,CALQUIS,-6.9803,-78.85
665,061012,CAJAMARCA,SAN MIGUEL,CATILLUC,-6.8017,-78.7792
666,061009,CAJAMARCA,SAN MIGUEL,EL PRADO,-7.0336,-79.0108
667,061003,CAJAMARCA,SAN MIGUEL,LA FLORIDA,-6.8686,-79.1258
668,061004,CAJAMARCA,SAN MIGUEL,LLAPA,-6.9808,-78.8075
669,061005,CAJAMARCA,SAN MIGUEL,NANCHOC,-6.9594,-79.2425
670,061006,CAJAMARCA,SAN MIGUEL,NIEPOS,-6.9267,-79.13
671,061007,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,-7.0569,-79.0953
672,061008,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,-6.9775,-78.7739
673,061011,CAJAMARCA,SAN MIGUEL,TONGOD,-6.7575,-78.825
674,061010,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,-7.0467,-79.0606
675,061301,CAJAMARCA,SAN PABLO,SAN PABLO,-7.1186,-78.8233
676,061302,CAJAMARCA,SAN PABLO,SAN BERNARDINO,-7.1681,-78.8292
677,061303,CAJAMARCA,SAN PABLO,SAN LUIS,-7.1569,-78.8681
678,061304,CAJAMARCA,SAN PABLO,TUMBADEN,-7.0253,-78.7397
